rawDemand_MW,rawIrradiance_Wm_2,raPV_power_mw,rawPanel_temp_C,dateTimeUTC,dateTimeLocal,year,monthName,dayOfWeek,hourNumber,settlementPeriod,timeofDayLocal,bankHoliday,workingDay
2.32,0,0,1.61,2017-11-06 00:00:00.0000000,2017-11-06 00:00:00.0000000,2017,Nov,Mon,0,14833,2021-01-31 00:00:00.0000000,NOT HOLIDAY,WD
2.22,0,0,2.98,2017-11-06 00:30:00.0000000,2017-11-06 00:30:00.0000000,2017,Nov,Mon,0,14834,2021-01-31 00:30:00.0000000,NOT HOLIDAY,WD
2.04,0,0,2.76,2017-11-06 01:00:00.0000000,2017-11-06 01:00:00.0000000,2017,Nov,Mon,0,14835,2021-01-31 01:00:00.0000000,NOT HOLIDAY,WD
1.97,0,0,3.98,2017-11-06 01:30:00.0000000,2017-11-06 01:30:00.0000000,2017,Nov,Mon,0,14836,2021-01-31 01:30:00.0000000,NOT HOLIDAY,WD
1.91,0,0,2.13,2017-11-06 02:00:00.0000000,2017-11-06 02:00:00.0000000,2017,Nov,Mon,0,14837,2021-01-31 02:00:00.0000000,NOT HOLIDAY,WD
1.87,0,0,1.32,2017-11-06 02:30:00.0000000,2017-11-06 02:30:00.0000000,2017,Nov,Mon,0,14838,2021-01-31 02:30:00.0000000,NOT HOLIDAY,WD
1.85,0,0,0.67,2017-11-06 03:00:00.0000000,2017-11-06 03:00:00.0000000,2017,Nov,Mon,0,14839,2021-01-31 03:00:00.0000000,NOT HOLIDAY,WD
1.77,0,0,1.02,2017-11-06 03:30:00.0000000,2017-11-06 03:30:00.0000000,2017,Nov,Mon,0,14840,2021-01-31 03:30:00.0000000,NOT HOLIDAY,WD
1.76,0,0,0.24,2017-11-06 04:00:00.0000000,2017-11-06 04:00:00.0000000,2017,Nov,Mon,0,14841,2021-01-31 04:00:00.0000000,NOT HOLIDAY,WD
1.74,0,0,0.42,2017-11-06 04:30:00.0000000,2017-11-06 04:30:00.0000000,2017,Nov,Mon,0,14842,2021-01-31 04:30:00.0000000,NOT HOLIDAY,WD
1.88,0,0,0.86,2017-11-06 05:00:00.0000000,2017-11-06 05:00:00.0000000,2017,Nov,Mon,0,14843,2021-01-31 05:00:00.0000000,NOT HOLIDAY,WD
1.88,0,0,0.58,2017-11-06 05:30:00.0000000,2017-11-06 05:30:00.0000000,2017,Nov,Mon,0,14844,2021-01-31 05:30:00.0000000,NOT HOLIDAY,WD
1.88,0,0,-0.11,2017-11-06 06:00:00.0000000,2017-11-06 06:00:00.0000000,2017,Nov,Mon,0,14845,2021-01-31 06:00:00.0000000,NOT HOLIDAY,WD
2.93,0,0,0.08,2017-11-06 06:30:00.0000000,2017-11-06 06:30:00.0000000,2017,Nov,Mon,0,14846,2021-01-31 06:30:00.0000000,NOT HOLIDAY,WD
3.4,4.51,0.01,-0.24,2017-11-06 07:00:00.0000000,2017-11-06 07:00:00.0000000,2017,Nov,Mon,0,14847,2021-01-31 07:00:00.0000000,NOT HOLIDAY,WD
3.72,34.25,0.1,0.83,2017-11-06 07:30:00.0000000,2017-11-06 07:30:00.0000000,2017,Nov,Mon,0,14848,2021-01-31 07:30:00.0000000,NOT HOLIDAY,WD
3.64,185.95,0.36,1.68,2017-11-06 08:00:00.0000000,2017-11-06 08:00:00.0000000,2017,Nov,Mon,0,14849,2021-01-31 08:00:00.0000000,NOT HOLIDAY,WD
3.53,294.49,0.75,5.9,2017-11-06 08:30:00.0000000,2017-11-06 08:30:00.0000000,2017,Nov,Mon,0,14850,2021-01-31 08:30:00.0000000,NOT HOLIDAY,WD
3.47,398.62,1.25,12.25,2017-11-06 09:00:00.0000000,2017-11-06 09:00:00.0000000,2017,Nov,Mon,0,14851,2021-01-31 09:00:00.0000000,NOT HOLIDAY,WD
3.38,491.36,1.78,15.7,2017-11-06 09:30:00.0000000,2017-11-06 09:30:00.0000000,2017,Nov,Mon,0,14852,2021-01-31 09:30:00.0000000,NOT HOLIDAY,WD
3.18,543.04,2.08,22.75,2017-11-06 10:00:00.0000000,2017-11-06 10:00:00.0000000,2017,Nov,Mon,0,14853,2021-01-31 10:00:00.0000000,NOT HOLIDAY,WD
3.08,394.77,1.56,24.95,2017-11-06 10:30:00.0000000,2017-11-06 10:30:00.0000000,2017,Nov,Mon,0,14854,2021-01-31 10:30:00.0000000,NOT HOLIDAY,WD
3.23,311.51,1.24,20.95,2017-11-06 11:00:00.0000000,2017-11-06 11:00:00.0000000,2017,Nov,Mon,0,14855,2021-01-31 11:00:00.0000000,NOT HOLIDAY,WD
3.42,110.8,0.48,14.98,2017-11-06 11:30:00.0000000,2017-11-06 11:30:00.0000000,2017,Nov,Mon,0,14856,2021-01-31 11:30:00.0000000,NOT HOLIDAY,WD
3.49,92.14,0.41,12.87,2017-11-06 12:00:00.0000000,2017-11-06 12:00:00.0000000,2017,Nov,Mon,0,14857,2021-01-31 12:00:00.0000000,NOT HOLIDAY,WD
3.34,156.46,0.71,11.45,2017-11-06 12:30:00.0000000,2017-11-06 12:30:00.0000000,2017,Nov,Mon,0,14858,2021-01-31 12:30:00.0000000,NOT HOLIDAY,WD
3.02,306.21,1.31,16.43,2017-11-06 13:00:00.0000000,2017-11-06 13:00:00.0000000,2017,Nov,Mon,0,14859,2021-01-31 13:00:00.0000000,NOT HOLIDAY,WD
3.04,316.27,1.37,17.48,2017-11-06 13:30:00.0000000,2017-11-06 13:30:00.0000000,2017,Nov,Mon,0,14860,2021-01-31 13:30:00.0000000,NOT HOLIDAY,WD
3.14,109.76,0.48,14.77,2017-11-06 14:00:00.0000000,2017-11-06 14:00:00.0000000,2017,Nov,Mon,0,14861,2021-01-31 14:00:00.0000000,NOT HOLIDAY,WD
3.33,58.64,0.25,11.81,2017-11-06 14:30:00.0000000,2017-11-06 14:30:00.0000000,2017,Nov,Mon,0,14862,2021-01-31 14:30:00.0000000,NOT HOLIDAY,WD
3.35,56.67,0.24,11.57,2017-11-06 15:00:00.0000000,2017-11-06 15:00:00.0000000,2017,Nov,Mon,0,14863,2021-01-31 15:00:00.0000000,NOT HOLIDAY,WD
3.56,22.49,0.08,11.06,2017-11-06 15:30:00.0000000,2017-11-06 15:30:00.0000000,2017,Nov,Mon,0,14864,2021-01-31 15:30:00.0000000,NOT HOLIDAY,WD
4.1,6.57,0.01,10.14,2017-11-06 16:00:00.0000000,2017-11-06 16:00:00.0000000,2017,Nov,Mon,0,14865,2021-01-31 16:00:00.0000000,NOT HOLIDAY,WD
4.57,1.07,0,9.87,2017-11-06 16:30:00.0000000,2017-11-06 16:30:00.0000000,2017,Nov,Mon,0,14866,2021-01-31 16:30:00.0000000,NOT HOLIDAY,WD
5.09,0,0,9.92,2017-11-06 17:00:00.0000000,2017-11-06 17:00:00.0000000,2017,Nov,Mon,0,14867,2021-01-31 17:00:00.0000000,NOT HOLIDAY,WD
5.13,0,0,10.12,2017-11-06 17:30:00.0000000,2017-11-06 17:30:00.0000000,2017,Nov,Mon,0,14868,2021-01-31 17:30:00.0000000,NOT HOLIDAY,WD
5.07,0,0,10.09,2017-11-06 18:00:00.0000000,2017-11-06 18:00:00.0000000,2017,Nov,Mon,0,14869,2021-01-31 18:00:00.0000000,NOT HOLIDAY,WD
4.8,0,0,9.67,2017-11-06 18:30:00.0000000,2017-11-06 18:30:00.0000000,2017,Nov,Mon,0,14870,2021-01-31 18:30:00.0000000,NOT HOLIDAY,WD
4.53,0,0,9.75,2017-11-06 19:00:00.0000000,2017-11-06 19:00:00.0000000,2017,Nov,Mon,0,14871,2021-01-31 19:00:00.0000000,NOT HOLIDAY,WD
4.36,0,0,9.84,2017-11-06 19:30:00.0000000,2017-11-06 19:30:00.0000000,2017,Nov,Mon,0,14872,2021-01-31 19:30:00.0000000,NOT HOLIDAY,WD
4.12,0,0,9.73,2017-11-06 20:00:00.0000000,2017-11-06 20:00:00.0000000,2017,Nov,Mon,0,14873,2021-01-31 20:00:00.0000000,NOT HOLIDAY,WD
3.87,0,0,10,2017-11-06 20:30:00.0000000,2017-11-06 20:30:00.0000000,2017,Nov,Mon,0,14874,2021-01-31 20:30:00.0000000,NOT HOLIDAY,WD
3.55,0,0,9.98,2017-11-06 21:00:00.0000000,2017-11-06 21:00:00.0000000,2017,Nov,Mon,0,14875,2021-01-31 21:00:00.0000000,NOT HOLIDAY,WD
3.24,0,0,10.42,2017-11-06 21:30:00.0000000,2017-11-06 21:30:00.0000000,2017,Nov,Mon,0,14876,2021-01-31 21:30:00.0000000,NOT HOLIDAY,WD
2.94,0,0,9.98,2017-11-06 22:00:00.0000000,2017-11-06 22:00:00.0000000,2017,Nov,Mon,0,14877,2021-01-31 22:00:00.0000000,NOT HOLIDAY,WD
2.52,0,0,10.11,2017-11-06 22:30:00.0000000,2017-11-06 22:30:00.0000000,2017,Nov,Mon,0,14878,2021-01-31 22:30:00.0000000,NOT HOLIDAY,WD
2.26,0,0,10.1,2017-11-06 23:00:00.0000000,2017-11-06 23:00:00.0000000,2017,Nov,Mon,0,14879,2021-01-31 23:00:00.0000000,NOT HOLIDAY,WD
2.04,0,0,9.88,2017-11-06 23:30:00.0000000,2017-11-06 23:30:00.0000000,2017,Nov,Mon,0,14880,2021-01-31 23:30:00.0000000,NOT HOLIDAY,WD
2.3,0,0,9.99,2017-11-07 00:00:00.0000000,2017-11-07 00:00:00.0000000,2017,Nov,Tue,0,14881,2021-01-31 00:00:00.0000000,NOT HOLIDAY,WD
2.21,0,0,10.33,2017-11-07 00:30:00.0000000,2017-11-07 00:30:00.0000000,2017,Nov,Tue,0,14882,2021-01-31 00:30:00.0000000,NOT HOLIDAY,WD
2.03,0,0,10.24,2017-11-07 01:00:00.0000000,2017-11-07 01:00:00.0000000,2017,Nov,Tue,0,14883,2021-01-31 01:00:00.0000000,NOT HOLIDAY,WD
1.96,0,0,9.98,2017-11-07 01:30:00.0000000,2017-11-07 01:30:00.0000000,2017,Nov,Tue,0,14884,2021-01-31 01:30:00.0000000,NOT HOLIDAY,WD
1.96,0,0,9.9,2017-11-07 02:00:00.0000000,2017-11-07 02:00:00.0000000,2017,Nov,Tue,0,14885,2021-01-31 02:00:00.0000000,NOT HOLIDAY,WD
1.88,0,0,10.18,2017-11-07 02:30:00.0000000,2017-11-07 02:30:00.0000000,2017,Nov,Tue,0,14886,2021-01-31 02:30:00.0000000,NOT HOLIDAY,WD
1.8,0,0,10.59,2017-11-07 03:00:00.0000000,2017-11-07 03:00:00.0000000,2017,Nov,Tue,0,14887,2021-01-31 03:00:00.0000000,NOT HOLIDAY,WD
1.74,0,0,10.3,2017-11-07 03:30:00.0000000,2017-11-07 03:30:00.0000000,2017,Nov,Tue,0,14888,2021-01-31 03:30:00.0000000,NOT HOLIDAY,WD
1.74,0,0,9.86,2017-11-07 04:00:00.0000000,2017-11-07 04:00:00.0000000,2017,Nov,Tue,0,14889,2021-01-31 04:00:00.0000000,NOT HOLIDAY,WD
1.72,0,0,9.76,2017-11-07 04:30:00.0000000,2017-11-07 04:30:00.0000000,2017,Nov,Tue,0,14890,2021-01-31 04:30:00.0000000,NOT HOLIDAY,WD
1.81,0,0,10.27,2017-11-07 05:00:00.0000000,2017-11-07 05:00:00.0000000,2017,Nov,Tue,0,14891,2021-01-31 05:00:00.0000000,NOT HOLIDAY,WD
2.02,0,0,10.55,2017-11-07 05:30:00.0000000,2017-11-07 05:30:00.0000000,2017,Nov,Tue,0,14892,2021-01-31 05:30:00.0000000,NOT HOLIDAY,WD
2.42,0,0,10.18,2017-11-07 06:00:00.0000000,2017-11-07 06:00:00.0000000,2017,Nov,Tue,0,14893,2021-01-31 06:00:00.0000000,NOT HOLIDAY,WD
2.95,0,0,10.16,2017-11-07 06:30:00.0000000,2017-11-07 06:30:00.0000000,2017,Nov,Tue,0,14894,2021-01-31 06:30:00.0000000,NOT HOLIDAY,WD
3.47,1.37,0,10.67,2017-11-07 07:00:00.0000000,2017-11-07 07:00:00.0000000,2017,Nov,Tue,0,14895,2021-01-31 07:00:00.0000000,NOT HOLIDAY,WD
3.79,5.62,0.01,11.23,2017-11-07 07:30:00.0000000,2017-11-07 07:30:00.0000000,2017,Nov,Tue,0,14896,2021-01-31 07:30:00.0000000,NOT HOLIDAY,WD
3.65,11.64,0.04,11.45,2017-11-07 08:00:00.0000000,2017-11-07 08:00:00.0000000,2017,Nov,Tue,0,14897,2021-01-31 08:00:00.0000000,NOT HOLIDAY,WD
3.54,27.96,0.11,10.59,2017-11-07 08:30:00.0000000,2017-11-07 08:30:00.0000000,2017,Nov,Tue,0,14898,2021-01-31 08:30:00.0000000,NOT HOLIDAY,WD
3.52,22.58,0.09,10.79,2017-11-07 09:00:00.0000000,2017-11-07 09:00:00.0000000,2017,Nov,Tue,0,14899,2021-01-31 09:00:00.0000000,NOT HOLIDAY,WD
3.49,42.54,0.18,10.69,2017-11-07 09:30:00.0000000,2017-11-07 09:30:00.0000000,2017,Nov,Tue,0,14900,2021-01-31 09:30:00.0000000,NOT HOLIDAY,WD
3.46,54.5,0.25,10.22,2017-11-07 10:00:00.0000000,2017-11-07 10:00:00.0000000,2017,Nov,Tue,0,14901,2021-01-31 10:00:00.0000000,NOT HOLIDAY,WD
3.44,69.13,0.32,9.34,2017-11-07 10:30:00.0000000,2017-11-07 10:30:00.0000000,2017,Nov,Tue,0,14902,2021-01-31 10:30:00.0000000,NOT HOLIDAY,WD
3.44,60.24,0.27,9.23,2017-11-07 11:00:00.0000000,2017-11-07 11:00:00.0000000,2017,Nov,Tue,0,14903,2021-01-31 11:00:00.0000000,NOT HOLIDAY,WD
3.5,48.47,0.22,8.57,2017-11-07 11:30:00.0000000,2017-11-07 11:30:00.0000000,2017,Nov,Tue,0,14904,2021-01-31 11:30:00.0000000,NOT HOLIDAY,WD
3.58,49.05,0.22,8.35,2017-11-07 12:00:00.0000000,2017-11-07 12:00:00.0000000,2017,Nov,Tue,0,14905,2021-01-31 12:00:00.0000000,NOT HOLIDAY,WD
3.58,34.65,0.15,7.77,2017-11-07 12:30:00.0000000,2017-11-07 12:30:00.0000000,2017,Nov,Tue,0,14906,2021-01-31 12:30:00.0000000,NOT HOLIDAY,WD
3.46,55.98,0.26,7.45,2017-11-07 13:00:00.0000000,2017-11-07 13:00:00.0000000,2017,Nov,Tue,0,14907,2021-01-31 13:00:00.0000000,NOT HOLIDAY,WD
3.39,50.6,0.22,7.76,2017-11-07 13:30:00.0000000,2017-11-07 13:30:00.0000000,2017,Nov,Tue,0,14908,2021-01-31 13:30:00.0000000,NOT HOLIDAY,WD
3.36,47.83,0.2,7.44,2017-11-07 14:00:00.0000000,2017-11-07 14:00:00.0000000,2017,Nov,Tue,0,14909,2021-01-31 14:00:00.0000000,NOT HOLIDAY,WD
3.21,183.09,0.77,8.27,2017-11-07 14:30:00.0000000,2017-11-07 14:30:00.0000000,2017,Nov,Tue,0,14910,2021-01-31 14:30:00.0000000,NOT HOLIDAY,WD
3.07,382.91,1.45,15.13,2017-11-07 15:00:00.0000000,2017-11-07 15:00:00.0000000,2017,Nov,Tue,0,14911,2021-01-31 15:00:00.0000000,NOT HOLIDAY,WD
3.31,173.63,0.55,11.96,2017-11-07 15:30:00.0000000,2017-11-07 15:30:00.0000000,2017,Nov,Tue,0,14912,2021-01-31 15:30:00.0000000,NOT HOLIDAY,WD
3.75,61.6,0.13,8.02,2017-11-07 16:00:00.0000000,2017-11-07 16:00:00.0000000,2017,Nov,Tue,0,14913,2021-01-31 16:00:00.0000000,NOT HOLIDAY,WD
4.28,2.89,0.01,6.03,2017-11-07 16:30:00.0000000,2017-11-07 16:30:00.0000000,2017,Nov,Tue,0,14914,2021-01-31 16:30:00.0000000,NOT HOLIDAY,WD
5.01,0,0,5.49,2017-11-07 17:00:00.0000000,2017-11-07 17:00:00.0000000,2017,Nov,Tue,0,14915,2021-01-31 17:00:00.0000000,NOT HOLIDAY,WD
5.15,0,0,5.01,2017-11-07 17:30:00.0000000,2017-11-07 17:30:00.0000000,2017,Nov,Tue,0,14916,2021-01-31 17:30:00.0000000,NOT HOLIDAY,WD
5.09,0,0,4.86,2017-11-07 18:00:00.0000000,2017-11-07 18:00:00.0000000,2017,Nov,Tue,0,14917,2021-01-31 18:00:00.0000000,NOT HOLIDAY,WD
4.89,0,0,5.06,2017-11-07 18:30:00.0000000,2017-11-07 18:30:00.0000000,2017,Nov,Tue,0,14918,2021-01-31 18:30:00.0000000,NOT HOLIDAY,WD
4.64,0,0,4.23,2017-11-07 19:00:00.0000000,2017-11-07 19:00:00.0000000,2017,Nov,Tue,0,14919,2021-01-31 19:00:00.0000000,NOT HOLIDAY,WD
4.42,0,0,4.18,2017-11-07 19:30:00.0000000,2017-11-07 19:30:00.0000000,2017,Nov,Tue,0,14920,2021-01-31 19:30:00.0000000,NOT HOLIDAY,WD
4.2,0,0,2.9,2017-11-07 20:00:00.0000000,2017-11-07 20:00:00.0000000,2017,Nov,Tue,0,14921,2021-01-31 20:00:00.0000000,NOT HOLIDAY,WD
3.98,0,0,2.76,2017-11-07 20:30:00.0000000,2017-11-07 20:30:00.0000000,2017,Nov,Tue,0,14922,2021-01-31 20:30:00.0000000,NOT HOLIDAY,WD
3.71,0,0,2.07,2017-11-07 21:00:00.0000000,2017-11-07 21:00:00.0000000,2017,Nov,Tue,0,14923,2021-01-31 21:00:00.0000000,NOT HOLIDAY,WD
3.41,0,0,0.87,2017-11-07 21:30:00.0000000,2017-11-07 21:30:00.0000000,2017,Nov,Tue,0,14924,2021-01-31 21:30:00.0000000,NOT HOLIDAY,WD
3.13,0,0,0.82,2017-11-07 22:00:00.0000000,2017-11-07 22:00:00.0000000,2017,Nov,Tue,0,14925,2021-01-31 22:00:00.0000000,NOT HOLIDAY,WD
2.67,0,0,1.31,2017-11-07 22:30:00.0000000,2017-11-07 22:30:00.0000000,2017,Nov,Tue,0,14926,2021-01-31 22:30:00.0000000,NOT HOLIDAY,WD
2.3,0,0,0.73,2017-11-07 23:00:00.0000000,2017-11-07 23:00:00.0000000,2017,Nov,Tue,0,14927,2021-01-31 23:00:00.0000000,NOT HOLIDAY,WD
2.14,0,0,0.82,2017-11-07 23:30:00.0000000,2017-11-07 23:30:00.0000000,2017,Nov,Tue,0,14928,2021-01-31 23:30:00.0000000,NOT HOLIDAY,WD
2.43,0,0,0.87,2017-11-08 00:00:00.0000000,2017-11-08 00:00:00.0000000,2017,Nov,Wed,0,14929,2021-01-31 00:00:00.0000000,NOT HOLIDAY,WD
2.33,0,0,0.52,2017-11-08 00:30:00.0000000,2017-11-08 00:30:00.0000000,2017,Nov,Wed,0,14930,2021-01-31 00:30:00.0000000,NOT HOLIDAY,WD
2.15,0,0,-0.05,2017-11-08 01:00:00.0000000,2017-11-08 01:00:00.0000000,2017,Nov,Wed,0,14931,2021-01-31 01:00:00.0000000,NOT HOLIDAY,WD
2.05,0,0,0.05,2017-11-08 01:30:00.0000000,2017-11-08 01:30:00.0000000,2017,Nov,Wed,0,14932,2021-01-31 01:30:00.0000000,NOT HOLIDAY,WD
2.03,0,0,0.9,2017-11-08 02:00:00.0000000,2017-11-08 02:00:00.0000000,2017,Nov,Wed,0,14933,2021-01-31 02:00:00.0000000,NOT HOLIDAY,WD
1.97,0,0,1.7,2017-11-08 02:30:00.0000000,2017-11-08 02:30:00.0000000,2017,Nov,Wed,0,14934,2021-01-31 02:30:00.0000000,NOT HOLIDAY,WD
1.88,0,0,0.44,2017-11-08 03:00:00.0000000,2017-11-08 03:00:00.0000000,2017,Nov,Wed,0,14935,2021-01-31 03:00:00.0000000,NOT HOLIDAY,WD
1.88,0,0,1.75,2017-11-08 03:30:00.0000000,2017-11-08 03:30:00.0000000,2017,Nov,Wed,0,14936,2021-01-31 03:30:00.0000000,NOT HOLIDAY,WD
1.85,0,0,2,2017-11-08 04:00:00.0000000,2017-11-08 04:00:00.0000000,2017,Nov,Wed,0,14937,2021-01-31 04:00:00.0000000,NOT HOLIDAY,WD
1.75,0,0,0.52,2017-11-08 04:30:00.0000000,2017-11-08 04:30:00.0000000,2017,Nov,Wed,0,14938,2021-01-31 04:30:00.0000000,NOT HOLIDAY,WD
1.88,0,0,0.5,2017-11-08 05:00:00.0000000,2017-11-08 05:00:00.0000000,2017,Nov,Wed,0,14939,2021-01-31 05:00:00.0000000,NOT HOLIDAY,WD
2.05,0,0,0.52,2017-11-08 05:30:00.0000000,2017-11-08 05:30:00.0000000,2017,Nov,Wed,0,14940,2021-01-31 05:30:00.0000000,NOT HOLIDAY,WD
2.55,0,0,-0.02,2017-11-08 06:00:00.0000000,2017-11-08 06:00:00.0000000,2017,Nov,Wed,0,14941,2021-01-31 06:00:00.0000000,NOT HOLIDAY,WD
3.05,0,0,0.13,2017-11-08 06:30:00.0000000,2017-11-08 06:30:00.0000000,2017,Nov,Wed,0,14942,2021-01-31 06:30:00.0000000,NOT HOLIDAY,WD
3.54,2.82,0.01,0.24,2017-11-08 07:00:00.0000000,2017-11-08 07:00:00.0000000,2017,Nov,Wed,0,14943,2021-01-31 07:00:00.0000000,NOT HOLIDAY,WD
3.92,21.12,0.08,-0.01,2017-11-08 07:30:00.0000000,2017-11-08 07:30:00.0000000,2017,Nov,Wed,0,14944,2021-01-31 07:30:00.0000000,NOT HOLIDAY,WD
3.78,179.63,0.32,0.66,2017-11-08 08:00:00.0000000,2017-11-08 08:00:00.0000000,2017,Nov,Wed,0,14945,2021-01-31 08:00:00.0000000,NOT HOLIDAY,WD
3.64,305.78,0.71,4.79,2017-11-08 08:30:00.0000000,2017-11-08 08:30:00.0000000,2017,Nov,Wed,0,14946,2021-01-31 08:30:00.0000000,NOT HOLIDAY,WD
3.54,416.06,1.22,7.85,2017-11-08 09:00:00.0000000,2017-11-08 09:00:00.0000000,2017,Nov,Wed,0,14947,2021-01-31 09:00:00.0000000,NOT HOLIDAY,WD
3.37,504.54,1.75,10.73,2017-11-08 09:30:00.0000000,2017-11-08 09:30:00.0000000,2017,Nov,Wed,0,14948,2021-01-31 09:30:00.0000000,NOT HOLIDAY,WD
3.18,570.82,2.16,15.93,2017-11-08 10:00:00.0000000,2017-11-08 10:00:00.0000000,2017,Nov,Wed,0,14949,2021-01-31 10:00:00.0000000,NOT HOLIDAY,WD
3.05,621.61,2.42,19.91,2017-11-08 10:30:00.0000000,2017-11-08 10:30:00.0000000,2017,Nov,Wed,0,14950,2021-01-31 10:30:00.0000000,NOT HOLIDAY,WD
3.01,668.4,1.57,21.8,2017-11-08 11:00:00.0000000,2017-11-08 11:00:00.0000000,2017,Nov,Wed,0,14951,2021-01-31 11:00:00.0000000,NOT HOLIDAY,WD
2.94,606.66,1.3,26.6,2017-11-08 11:30:00.0000000,2017-11-08 11:30:00.0000000,2017,Nov,Wed,0,14952,2021-01-31 11:30:00.0000000,NOT HOLIDAY,WD
3.09,638.79,1.27,20.6,2017-11-08 12:00:00.0000000,2017-11-08 12:00:00.0000000,2017,Nov,Wed,0,14953,2021-01-31 12:00:00.0000000,NOT HOLIDAY,WD
3,509.69,1.08,20.77,2017-11-08 12:30:00.0000000,2017-11-08 12:30:00.0000000,2017,Nov,Wed,0,14954,2021-01-31 12:30:00.0000000,NOT HOLIDAY,WD
2.93,557.58,1.19,19.65,2017-11-08 13:00:00.0000000,2017-11-08 13:00:00.0000000,2017,Nov,Wed,0,14955,2021-01-31 13:00:00.0000000,NOT HOLIDAY,WD
2.85,494.13,1.23,17.77,2017-11-08 13:30:00.0000000,2017-11-08 13:30:00.0000000,2017,Nov,Wed,0,14956,2021-01-31 13:30:00.0000000,NOT HOLIDAY,WD
2.77,457.64,1.17,18.58,2017-11-08 14:00:00.0000000,2017-11-08 14:00:00.0000000,2017,Nov,Wed,0,14957,2021-01-31 14:00:00.0000000,NOT HOLIDAY,WD
2.88,324.6,1.25,18.17,2017-11-08 14:30:00.0000000,2017-11-08 14:30:00.0000000,2017,Nov,Wed,0,14958,2021-01-31 14:30:00.0000000,NOT HOLIDAY,WD
2.98,318.98,1.15,14.38,2017-11-08 15:00:00.0000000,2017-11-08 15:00:00.0000000,2017,Nov,Wed,0,14959,2021-01-31 15:00:00.0000000,NOT HOLIDAY,WD
3.27,128.44,0.44,12.57,2017-11-08 15:30:00.0000000,2017-11-08 15:30:00.0000000,2017,Nov,Wed,0,14960,2021-01-31 15:30:00.0000000,NOT HOLIDAY,WD
3.72,34.4,0.11,7.36,2017-11-08 16:00:00.0000000,2017-11-08 16:00:00.0000000,2017,Nov,Wed,0,14961,2021-01-31 16:00:00.0000000,NOT HOLIDAY,WD
4.28,1.79,0.01,4.82,2017-11-08 16:30:00.0000000,2017-11-08 16:30:00.0000000,2017,Nov,Wed,0,14962,2021-01-31 16:30:00.0000000,NOT HOLIDAY,WD
4.95,0,0,4.17,2017-11-08 17:00:00.0000000,2017-11-08 17:00:00.0000000,2017,Nov,Wed,0,14963,2021-01-31 17:00:00.0000000,NOT HOLIDAY,WD
5.05,0,0,2.59,2017-11-08 17:30:00.0000000,2017-11-08 17:30:00.0000000,2017,Nov,Wed,0,14964,2021-01-31 17:30:00.0000000,NOT HOLIDAY,WD
5.02,0,0,2.05,2017-11-08 18:00:00.0000000,2017-11-08 18:00:00.0000000,2017,Nov,Wed,0,14965,2021-01-31 18:00:00.0000000,NOT HOLIDAY,WD
4.88,0,0,1.84,2017-11-08 18:30:00.0000000,2017-11-08 18:30:00.0000000,2017,Nov,Wed,0,14966,2021-01-31 18:30:00.0000000,NOT HOLIDAY,WD
4.61,0,0,2.62,2017-11-08 19:00:00.0000000,2017-11-08 19:00:00.0000000,2017,Nov,Wed,0,14967,2021-01-31 19:00:00.0000000,NOT HOLIDAY,WD
4.35,0,0,3.9,2017-11-08 19:30:00.0000000,2017-11-08 19:30:00.0000000,2017,Nov,Wed,0,14968,2021-01-31 19:30:00.0000000,NOT HOLIDAY,WD
4.16,0,0,4.37,2017-11-08 20:00:00.0000000,2017-11-08 20:00:00.0000000,2017,Nov,Wed,0,14969,2021-01-31 20:00:00.0000000,NOT HOLIDAY,WD
4,0,0,4.79,2017-11-08 20:30:00.0000000,2017-11-08 20:30:00.0000000,2017,Nov,Wed,0,14970,2021-01-31 20:30:00.0000000,NOT HOLIDAY,WD
3.68,0,0,4.93,2017-11-08 21:00:00.0000000,2017-11-08 21:00:00.0000000,2017,Nov,Wed,0,14971,2021-01-31 21:00:00.0000000,NOT HOLIDAY,WD
3.29,0,0,4.75,2017-11-08 21:30:00.0000000,2017-11-08 21:30:00.0000000,2017,Nov,Wed,0,14972,2021-01-31 21:30:00.0000000,NOT HOLIDAY,WD
3.03,0,0,5.09,2017-11-08 22:00:00.0000000,2017-11-08 22:00:00.0000000,2017,Nov,Wed,0,14973,2021-01-31 22:00:00.0000000,NOT HOLIDAY,WD
2.65,0,0,5.31,2017-11-08 22:30:00.0000000,2017-11-08 22:30:00.0000000,2017,Nov,Wed,0,14974,2021-01-31 22:30:00.0000000,NOT HOLIDAY,WD
2.32,0,0,5.24,2017-11-08 23:00:00.0000000,2017-11-08 23:00:00.0000000,2017,Nov,Wed,0,14975,2021-01-31 23:00:00.0000000,NOT HOLIDAY,WD
2.15,0,0,5.15,2017-11-08 23:30:00.0000000,2017-11-08 23:30:00.0000000,2017,Nov,Wed,0,14976,2021-01-31 23:30:00.0000000,NOT HOLIDAY,WD
2.43,0,0,5.49,2017-11-09 00:00:00.0000000,2017-11-09 00:00:00.0000000,2017,Nov,Thu,0,14977,2021-01-31 00:00:00.0000000,NOT HOLIDAY,WD
2.29,0,0,5.31,2017-11-09 00:30:00.0000000,2017-11-09 00:30:00.0000000,2017,Nov,Thu,0,14978,2021-01-31 00:30:00.0000000,NOT HOLIDAY,WD
